Uses,pair_29,output_individuals_7,input
Uses,pair_29,output_sifting_7,input
Uses,pair_29,output_population_2,input
Uses,pair_29,output_pair_29,output
Depends,pair_29,individuals_7
Depends,pair_29,sifting_7
Depends,pair_29,population_2
Task,pair_30,56.935,10007
Uses,pair_30,output_individuals_8,input
Uses,pair_30,output_sifting_8,input
Uses,pair_30,output_population_2,input
Uses,pair_30,output_pair_30,output
Depends,pair_30,individuals_8
Depends,pair_30,sifting_8
Depends,pair_30,population_2
Task,pair_31,46.656,10068
Uses,pair_31,output_individuals_9,input
Uses,pair_31,output_sifting_9,input
Uses,pair_31,output_population_2,input
Uses,pair_31,output_pair_31,output
Depends,pair_31,individuals_9
Depends,pair_31,sifting_9
Depends,pair_31,population_2
Task,pair_32,40.765,10370
Uses,pair_32,output_individuals_10,input
Uses,pair_32,output_sifting_10,input
Uses,pair_32,output_population_2,input
Uses,pair_32,output_pair_32,output
Depends,pair_32,individuals_10
Depends,pair_32,sifting_10
Depends,pair_32,population_2
Task,pair_33,51.301,11658
Uses,pair_33,output_individuals_11,input
Uses,pair_33,output_sifting_11,input
Uses,pair_33,output_population_2,input
Uses,pair_33,output_pair_33,output
Depends,pair_33,individuals_11
Depends,pair_33,sifting_11
Depends,pair_33,population_2
Task,pair_34,36.776,10411
Uses,pair_34,output_individuals_12,input
Uses,pair_34,output_sifting_12,input
Uses,pair_34,output_population_2,input
Uses,pair_34,output_pair_34,output
Depends,pair_34,individuals_12
Depends,pair_34,sifting_12
Depends,pair_34,population_2
Task,pair_35,36.996,9884
Uses,pair_35,output_individuals_13,input
Uses,pair_35,output_sifting_13,input
Uses,pair_35,output_population_2,input
Uses,pair_35,output_pair_35,output
Depends,pair_35,individuals_13
Depends,pair_35,sifting_13
Depends,pair_35,population_2
Task,pair_36,18.143,5380
Uses,pair_36,output_individuals_14,input
Uses,pair_36,output_sifting_14,input
Uses,pair_36,output_population_2,input
Uses,pair_36,output_pair_36,output
Depends,pair_36,individuals_14
Depends,pair_36,sifting_14
Depends,pair_36,population_2
Task,pair_37,40.001,10021
Uses,pair_37,output_individuals_15,input
Uses,pair_37,output_sifting_15,input
Uses,pair_37,output_population_2,input
Uses,pair_37,output_pair_37,output
Depends,pair_37,individuals_15
Depends,pair_37,sifting_15
Depends,pair_37,population_2
Task,pair_38,35.179,10021
Uses,pair_38,output_individuals_16,input
Uses,pair_38,output_sifting_16,input
Uses,pair_38,output_population_2,input
Uses,pair_38,output_pair_38,output
Depends,pair_38,individuals_16
Depends,pair_38,sifting_16
Depends,pair_38,population_2
Task,pair_39,36.412,10384
Uses,pair_39,output_individuals_17,input
Uses,pair_39,output_sifting_17,input
Uses,pair_39,output_population_2,input
Uses,pair_39,output_pair_39,output
Depends,pair_39,individuals_17
Depends,pair_39,sifting_17
Depends,pair_39,population_2
Task,pair_40,25.284,9673
Uses,pair_40,output_individuals_18,input
Uses,pair_40,output_sifting_18,input
Uses,pair_40,output_population_2,input
Uses,pair_40,output_pair_40,output
Depends,pair_40,individuals_18
Depends,pair_40,sifting_18
Depends,pair_40,population_2
Task,pair_41,38.363,10935
Uses,pair_41,output_individuals_19,input
Uses,pair_41,output_sifting_19,input
Uses,pair_41,output_population_2,input
Uses,pair_41,output_pair_41,output
Depends,pair_41,individuals_19
Depends,pair_41,sifting_19
Depends,pair_41,population_2
Task,pair_42,24.044,9782
Uses,pair_42,output_individuals_20,input
Uses,pair_42,output_sifting_20,input
Uses,pair_42,output_population_2,input
Uses,pair_42,output_pair_42,output
Depends,pair_42,individuals_20
Depends,pair_42,sifting_20
Depends,pair_42,population_2
Task,pair_43,19.458,9493
Uses,pair_43,output_individuals_21,input
Uses,pair_43,output_sifting_21,input
Uses,pair_43,output_population_2,input
Uses,pair_43,output_pair_43,output
Depends,pair_43,individuals_21
Depends,pair_43,sifting_21
Depends,pair_43,population_2
Task,pair_44,20.885,9789
Uses,pair_44,output_individuals_22,input
Uses,pair_44,output_sifting_22,input
Uses,pair_44,output_population_2,input
Uses,pair_44,output_pair_44,output
Depends,pair_44,individuals_22
Depends,pair_44,sifting_22
Depends,pair_44,population_2
Task,pair_45,104.534,12654
Uses,pair_45,output_individuals_1,input
Uses,pair_45,output_sifting_1,input
Uses,pair_45,output_population_3,input
Uses,pair_45,output_pair_45,output
Depends,pair_45,individuals_1
Depends,pair_45,sifting_1
Depends,pair_45,population_3
Task,pair_46,77.301,11493
Uses,pair_46,output_individuals_2,input
Uses,pair_46,output_sifting_2,input
Uses,pair_46,output_population_3,input
Uses,pair_46,output_pair_46,output
Depends,pair_46,individuals_2
Depends,pair_46,sifting_2
Depends,pair_46,population_3
Task,pair_47,44.348,10876
Uses,pair_47,output_individuals_3,input
Uses,pair_47,output_sifting_3,input
Uses,pair_47,output_population_3,input
Uses,pair_47,output_pair_47,output
Depends,pair_47,individuals_3
Depends,pair_47,sifting_3
Depends,pair_47,population_3
Task,pair_48,55.785,10774
Uses,pair_48,output_individuals_4,input
Uses,pair_48,output_sifting_4,input
Uses,pair_48,output_population_3,input
Uses,pair_48,output_pair_48,output
Depends,pair_48,individuals_4
Depends,pair_48,sifting_4
Depends,pair_48,population_3
Task,pair_49,43.883,10646
Uses,pair_49,output_individuals_5,input
Uses,pair_49,output_sifting_5,input
Uses,pair_49,output_population_3,input
Uses,pair_49,output_pair_49,output
Depends,pair_49,individuals_5
Depends,pair_49,sifting_5
Depends,pair_49,population_3
Task,pair_50,44.786,11280
Uses,pair_50,output_individuals_6,input
Uses,pair_50,output_sifting_6,input
Uses,pair_50,output_population_3,input
Uses,pair_50,output_pair_50,output
Depends,pair_50,individuals_6
Depends,pair_50,sifting_6
Depends,pair_50,population_3
Task,pair_51,58.022,10604
Uses,pair_51,output_individuals_7,input
Uses,pair_51,output_sifting_7,input
Uses,pair_51,output_population_3,input
Uses,pair_51,output_pair_51,output
Depends,pair_51,individuals_7
Depends,pair_51,sifting_7
Depends,pair_51,population_3
Task,pair_52,46.69,10182
Uses,pair_52,output_individuals_8,input
Uses,pair_52,output_sifting_8,input
Uses,pair_52,output_population_3,input
Uses,pair_52,output_pair_52,output
Depends,pair_52,individuals_8
Depends,pair_52,sifting_8
Depends,pair_52,population_3
Task,pair_53,58.147,10419
Uses,pair_53,output_individuals_9,input
Uses,pair_53,output_sifting_9,input
Uses,pair_53,output_population_3,input
Uses,pair_53,output_pair_53,output
Depends,pair_53,individuals_9
Depends,pair_53,sifting_9
Depends,pair_53,population_3
Task,pair_54,30.834,10424
Uses,pair_54,output_individuals_10,input
Uses,pair_54,output_sifting_10,input
Uses,pair_54,output_population_3,input
Uses,pair_54,output_pair_54,output
Depends,pair_54,individuals_10
Depends,pair_54,sifting_10
Depends,pair_54,population_3
Task,pair_55,60.354,11449
Uses,pair_55,output_individuals_11,input
Uses,pair_55,output_sifting_11,input
Uses,pair_55,output_population_3,input
Uses,pair_55,output_pair_55,output
Depends,pair_55,individuals_11
Depends,pair_55,sifting_11
Depends,pair_55,population_3
Task,pair_56,40.102,10789
Uses,pair_56,output_individuals_12,input
Uses,pair_56,output_sifting_12,input
Uses,pair_56,output_population_3,input
Uses,pair_56,output_pair_56,output
Depends,pair_56,individuals_12
Depends,pair_56,sifting_12
Depends,pair_56,population_3
Task,pair_57,38.206,9588
Uses,pair_57,output_individuals_13,input
Uses,pair_57,output_sifting_13,input
Uses,pair_57,output_population_3,input
Uses,pair_57,output_pair_57,output
Depends,pair_57,individuals_13
Depends,pair_57,sifting_13
Depends,pair_57,population_3
Task,pair_58,27.27,9850
Uses,pair_58,output_individuals_14,input
Uses,pair_58,output_sifting_14,input
Uses,pair_58,output_population_3,input
Uses,pair_58,output_pair_58,output
Depends,pair_58,individuals_14
Depends,pair_58,sifting_14
Depends,pair_58,population_3
Task,pair_59,39.714,10129
Uses,pair_59,output_individuals_15,input
Uses,pair_59,output_sifting_15,input
Uses,pair_59,output_population_3,input
Uses,pair_59,output_pair_59,output
Depends,pair_59,individuals_15
Depends,pair_59,sifting_15
Depends,pair_59,population_3
Task,pair_60,40.745,10225
Uses,pair_60,output_individuals_16,input
Uses,pair_60,output_sifting_16,input
Uses,pair_60,output_population_3,input
Uses,pair_60,output_pair_60,output
Depends,pair_60,individuals_16
Depends,pair_60,sifting_16
Depends,pair_60,population_3
Task,pair_61,35.829,10440
Uses,pair_61,output_individuals_17,input
Uses,pair_61,output_sifting_17,input
Uses,pair_61,output_population_3,input
Uses,pair_61,output_pair_61,output
Depends,pair_61,individuals_17
Depends,pair_61,sifting_17
Depends,pair_61,population_3
Task,pair_62,25.393,9741
Uses,pair_62,output_individuals_18,input
Uses,pair_62,output_sifting_18,input
Uses,pair_62,output_population_3,input
Uses,pair_62,output_pair_62,output
Depends,pair_62,individuals_18
Depends,pair_62,sifting_18
Depends,pair_62,population_3
Task,pair_63,39.309,11153
Uses,pair_63,output_individuals_19,input
Uses,pair_63,output_sifting_19,input
Uses,pair_63,output_population_3,input
Uses,pair_63,output_pair_63,output
Depends,pair_63,individuals_19
Depends,pair_63,sifting_19
Depends,pair_63,population_3
Task,pair_64,25.048,9514
Uses,pair_64,output_individuals_20,input
Uses,pair_64,output_sifting_20,input
Uses,pair_64,output_population_3,input
Uses,pair_64,output_pair_64,output
Depends,pair_64,individuals_20
Depends,pair_64,sifting_20
Depends,pair_64,population_3
Task,pair_65,19.196,9418
Uses,pair_65,output_individuals_21,input
Uses,pair_65,output_sifting_21,input
Uses,pair_65,output_population_3,input
Uses,pair_65,output_pair_65,output
Depends,pair_65,individuals_21
Depends,pair_65,sifting_21
Depends,pair_65,population_3
Task,pair_66,22.208,9578
Uses,pair_66,output_individuals_22,input
Uses,pair_66,output_sifting_22,input
Uses,pair_66,output_population_3,input
Uses,pair_66,output_pair_66,output
Depends,pair_66,individuals_22
Depends,pair_66,sifting_22
Depends,pair_66,population_3
Task,pair_67,126.946,14095
Uses,pair_67,output_individuals_1,input
Uses,pair_67,output_sifting_1,input
Uses,pair_67,output_population_4,input
Uses,pair_67,output_pair_67,output
Depends,pair_67,individuals_1
Depends,pair_67,sifting_1
Depends,pair_67,population_4
Task,pair_68,97.723,13240
Uses,pair_68,output_individuals_2,input
Uses,pair_68,output_sifting_2,input
Uses,pair_68,output_population_4,input
Uses,pair_68,output_pair_68,output
Depends,pair_68,individuals_2
Depends,pair_68,sifting_2
Depends,pair_68,population_4
Task,pair_69,60.704,12554
Uses,pair_69,output_individuals_3,input
Uses,pair_69,output_sifting_3,input
Uses,pair_69,output_population_4,input
Uses,pair_69,output_pair_69,output
Depends,pair_69,individuals_3
Depends,pair_69,sifting_3
Depends,pair_69,population_4
Task,pair_70,63.613,12199
Uses,pair_70,output_individuals_4,input
Uses,pair_70,output_sifting_4,input
Uses,pair_70,output_population_4,input
Uses,pair_70,output_pair_70,output
Depends,pair_70,individuals_4
Depends,pair_70,sifting_4
Depends,pair_70,population_4
Task,pair_71,62.282,12247
Uses,pair_71,output_individuals_5,input
Uses,pair_71,output_sifting_5,input
Uses,pair_71,output_population_4,input
Uses,pair_71,output_pair_71,output
Depends,pair_71,individuals_5
Depends,pair_71,sifting_5
Depends,pair_71,population_4
Task,pair_72,73.916,12816
Uses,pair_72,output_individuals_6,input
Uses,pair_72,output_sifting_6,input
Uses,pair_72,output_population_4,input
Uses,pair_72,output_pair_72,output
Depends,pair_72,individuals_6
Depends,pair_72,sifting_6
Depends,pair_72,population_4
Task,pair_73,72.186,12242
Uses,pair_73,output_individuals_7,input
Uses,pair_73,output_sifting_7,input
Uses,pair_73,output_population_4,input
Uses,pair_73,output_pair_73,output
Depends,pair_73,individuals_7
Depends,pair_73,sifting_7
Depends,pair_73,population_4
Task,pair_74,67.247,11746
Uses,pair_74,output_individuals_8,input
Uses,pair_74,output_sifting_8,input
Uses,pair_74,output_population_4,input
Uses,pair_74,output_pair_74,output
Depends,pair_74,individuals_8
Depends,pair_74,sifting_8
Depends,pair_74,population_4
Task,pair_75,70.353,12012
Uses,pair_75,output_individuals_9,input
Uses,pair_75,output_sifting_9,input
Uses,pair_75,output_population_4,input
Uses,pair_75,output_pair_75,output
Depends,pair_75,individuals_9
Depends,pair_75,sifting_9
Depends,pair_75,population_4
Task,pair_76,44.946,11840
Uses,pair_76,output_individuals_10,input
Uses,pair_76,output_sifting_10,input
Uses,pair_76,output_population_4,input
Uses,pair_76,output_pair_76,output
Depends,pair_76,individuals_10
Depends,pair_76,sifting_10
Depends,pair_76,population_4
Task,pair_77,76.763,12924
Uses,pair_77,output_individuals_11,input
Uses,pair_77,output_sifting_11,input
Uses,pair_77,output_population_4,input
Uses,pair_77,output_pair_77,output
Depends,pair_77,individuals_11
Depends,pair_77,sifting_11
Depends,pair_77,population_4
Task,pair_78,56.084,12249
Uses,pair_78,output_individuals_12,input
Uses,pair_78,output_sifting_12,input
Uses,pair_78,output_population_4,input
Uses,pair_78,output_pair_78,output
Depends,pair_78,individuals_12
Depends,pair_78,sifting_12
Depends,pair_78,population_4
Task,pair_79,46.225,11654
Uses,pair_79,output_individuals_13,input
Uses,pair_79,output_sifting_13,input
Uses,pair_79,output_population_4,input
Uses,pair_79,output_pair_79,output
Depends,pair_79,individuals_13
Depends,pair_79,sifting_13
Depends,pair_79,population_4
Task,pair_80,51.252,11912
Uses,pair_80,output_individuals_14,input
Uses,pair_80,output_sifting_14,input
Uses,pair_80,output_population_4,input
Uses,pair_80,output_pair_80,output
Depends,pair_80,individuals_14
Depends,pair_80,sifting_14
Depends,pair_80,population_4
Task,pair_81,51.734,11612
Uses,pair_81,output_individuals_15,input
Uses,pair_81,output_sifting_15,input
Uses,pair_81,output_population_4,input
Uses,pair_81,output_pair_81,output
Depends,pair_81,individuals_15
Depends,pair_81,sifting_15
Depends,pair_81,population_4
Task,pair_82,59.55,11915
Uses,pair_82,output_individuals_16,input
Uses,pair_82,output_sifting_16,input
Uses,pair_82,output_population_4,input
Uses,pair_82,output_pair_82,output
Depends,pair_82,individuals_16
Depends,pair_82,sifting_16
Depends,pair_82,population_4
Task,pair_83,56.086,12350
Uses,pair_83,output_individuals_17,input
Uses,pair_83,output_sifting_17,input
Uses,pair_83,output_population_4,input
Uses,pair_83,output_pair_83,output
Depends,pair_83,individuals_17
Depends,pair_83,sifting_17
Depends,pair_83,population_4
Task,pair_84,31.296,11598
Uses,pair_84,output_individuals_18,input
Uses,pair_84,output_sifting_18,input
Uses,pair_84,output_population_4,input
Uses,pair_84,output_pair_84,output
Depends,pair_84,individuals_18
Depends,pair_84,sifting_18
Depends,pair_84,population_4
Task,pair_85,73.11,13415
Uses,pair_85,output_individuals_19,input
Uses,pair_85,output_sifting_19,input
Uses,pair_85,output_population_4,input
Uses,pair_85,output_pair_85,output
Depends,pair_85,individuals_19
Depends,pair_85,sifting_19
Depends,pair_85,population_4
Task,pair_86,33.91,11296
Uses,pair_86,output_individuals_20,input
Uses,pair_86,output_sifting_20,input
Uses,pair_86,output_population_4,input
Uses,pair_86,output_pair_86,output
Depends,pair_86,individuals_20
Depends,pair_86,sifting_20
Depends,pair_86,population_4
Task,pair_87,25.956,10782
Uses,pair_87,output_individuals_21,input
Uses,pair_87,output_sifting_21,input
Uses,pair_87,output_population_4,input
Uses,pair_87,output_pair_87,output
Depends,pair_87,individuals_21
Depends,pair_87,sifting_21
Depends,pair_87,population_4
Task,pair_88,32.073,11532
Uses,pair_88,output_individuals_22,input
Uses,pair_88,output_sifting_22,input
Uses,pair_88,output_population_4,input
Uses,pair_88,output_pair_88,output
Depends,pair_88,individuals_22
Depends,pair_88,sifting_22
Depends,pair_88,population_4
Task,pair_89,48.254,9964
Uses,pair_89,output_individuals_1,input
Uses,pair_89,output_sifting_1,input
Uses,pair_89,output_population_5,input
Uses,pair_89,output_pair_89,output
Depends,pair_89,individuals_1
Depends,pair_89,sifting_1
Depends,pair_89,population_5
Task,pair_90,51.632,9242
Uses,pair_90,output_individuals_2,input
Uses,pair_90,output_sifting_2,input
Uses,pair_90,output_population_5,input
Uses,pair_90,output_pair_90,output
Depends,pair_90,individuals_2
Depends,pair_90,sifting_2
Depends,pair_90,population_5
Task,pair_91,26.963,8587
Uses,pair_91,output_individuals_3,input
Uses,pair_91,output_sifting_3,input
Uses,pair_91,output_population_5,input
Uses,pair_91,output_pair_91,output
Depends,pair_91,individuals_3
Depends,pair_91,sifting_3
Depends,pair_91,population_5
Task,pair_92,33.032,8475
Uses,pair_92,output_individuals_4,input
Uses,pair_92,output_sifting_4,input
Uses,pair_92,output_population_5,input
Uses,pair_92,output_pair_92,output
Depends,pair_92,individuals_4
Depends,pair_92,sifting_4
Depends,pair_92,population_5
Task,pair_93,33.1,8436
Uses,pair_93,output_individuals_5,input
Uses,pair_93,output_sifting_5,input
Uses,pair_93,output_population_5,input
Uses,pair_93,output_pair_93,output
Depends,pair_93,individuals_5
Depends,pair_93,sifting_5
Depends,pair_93,population_5
Task,pair_94,35.876,8665
Uses,pair_94,output_individuals_6,input
Uses,pair_94,output_sifting_6,input
Uses,pair_94,output_population_5,input
Uses,pair_94,output_pair_94,output
Depends,pair_94,individuals_6
Depends,pair_94,sifting_6
Depends,pair_94,population_5
Task,pair_95,27.426,8169
Uses,pair_95,output_individuals_7,input
Uses,pair_95,output_sifting_7,input
Uses,pair_95,output_population_5,input
Uses,pair_95,output_pair_95,output
Depends,pair_95,individuals_7
Depends,pair_95,sifting_7
Depends,pair_95,population_5
Task,pair_96,34.066,8113
Uses,pair_96,output_individuals_8,input
Uses,pair_96,output_sifting_8,input
Uses,pair_96,output_population_5,input
Uses,pair_96,output_pair_96,output
Depends,pair_96,individuals_8
Depends,pair_96,sifting_8
Depends,pair_96,population_5
Task,pair_97,31.481,7954
Uses,pair_97,output_individuals_9,input
Uses,pair_97,output_sifting_9,input
Uses,pair_97,output_population_5,input
Uses,pair_97,output_pair_97,output
Depends,pair_97,individuals_9
Depends,pair_97,sifting_9
Depends,pair_97,population_5
Task,pair_98,20.444,8153
Uses,pair_98,output_individuals_10,input
Uses,pair_98,output_sifting_10,input
Uses,pair_98,output_population_5,input
Uses,pair_98,output_pair_98,output
Depends,pair_98,individuals_10
Depends,pair_98,sifting_10
Depends,pair_98,population_5
Task,pair_99,33.391,8974
Uses,pair_99,output_individuals_11,input
Uses,pair_99,output_sifting_11,input
Uses,pair_99,output_population_5,input
Uses,pair_99,output_pair_99,output
Depends,pair_99,individuals_11
Depends,pair_99,sifting_11
Depends,pair_99,population_5
Task,pair_100,26.738,8195
Uses,pair_100,output_individuals_12,input
Uses,pair_100,output_sifting_12,input
Uses,pair_100,output_population_5,input
Uses,pair_100,output_pair_100,output
Depends,pair_100,individuals_12
Depends,pair_100,sifting_12
Depends,pair_100,population_5
Task,pair_101,21.55,7432
Uses,pair_101,output_individuals_13,input
Uses,pair_101,output_sifting_13,input
Uses,pair_101,output_population_5,input
Uses,pair_101,output_pair_101,output
Depends,pair_101,individuals_13
Depends,pair_101,sifting_13
Depends,pair_101,population_5
Task,pair_102,14.645,5266
Uses,pair_102,output_individuals_14,input
Uses,pair_102,output_sifting_14,input
Uses,pair_102,output_population_5,input
Uses,pair_102,output_pair_102,output
Depends,pair_102,individuals_14
Depends,pair_102,sifting_14
Depends,pair_102,population_5
Task,pair_103,23.027,7974
Uses,pair_103,output_individuals_15,input
Uses,pair_103,output_sifting_15,input
Uses,pair_103,output_population_5,input
Uses,pair_103,output_pair_103,output
Depends,pair_103,individuals_15
Depends,pair_103,sifting_15
Depends,pair_103,population_5
Task,pair_104,29.027,7737
Uses,pair_104,output_individuals_16,input
Uses,pair_104,output_sifting_16,input
Uses,pair_104,output_population_5,input
Uses,pair_104,output_pair_104,output
Depends,pair_104,individuals_16
Depends,pair_104,sifting_16
Depends,pair_104,population_5
Task,pair_105,23.643,8683
Uses,pair_105,output_individuals_17,input
Uses,pair_105,output_sifting_17,input
Uses,pair_105,output_population_5,input
Uses,pair_105,output_pair_105,output
Depends,pair_105,individuals_17
Depends,pair_105,sifting_17
Depends,pair_105,population_5
Task,pair_106,16.602,7350
Uses,pair_106,output_individuals_18,input
Uses,pair_106,output_sifting_18,input
Uses,pair_106,output_population_5,input
Uses,pair_106,output_pair_106,output
Depends,pair_106,individuals_18
Depends,pair_106,sifting_18
Depends,pair_106,population_5
Task,pair_107,26.843,8558
Uses,pair_107,output_individuals_19,input
Uses,pair_107,output_sifting_19,input
Uses,pair_107,output_population_5,input
Uses,pair_107,output_pair_107,output
Depends,pair_107,individuals_19
Depends,pair_107,sifting_19
Depends,pair_107,population_5
Task,pair_108,15.915,7320
Uses,pair_108,output_individuals_20,input
Uses,pair_108,output_sifting_20,input
Uses,pair_108,output_population_5,input
Uses,pair_108,output_pair_108,output
Depends,pair_108,individuals_20
Depends,pair_108,sifting_20
Depends,pair_108,population_5
Task,pair_109,14.098,7258
Uses,pair_109,output_individuals_21,input
Uses,pair_109,output_sifting_21,input
Uses,pair_109,output_population_5,input
Uses,pair_109,output_pair_109,output
Depends,pair_109,individuals_21
Depends,pair_109,sifting_21
Depends,pair_109,population_5
Task,pair_110,14.167,7456
Uses,pair_110,output_individuals_22,input
Uses,pair_110,output_sifting_22,input
Uses,pair_110,output_population_5,input
Uses,pair_110,output_pair_110,output
Depends,pair_110,individuals_22
Depends,pair_110,sifting_22
Depends,pair_110,population_5
Task,pair_111,72.083,12058
Uses,pair_111,output_individuals_1,input
Uses,pair_111,output_sifting_1,input
Uses,pair_111,output_population_6,input
Uses,pair_111,output_pair_111,output
Depends,pair_111,individuals_1
Depends,pair_111,sifting_1
Depends,pair_111,population_6
Task,pair_112,77.762,11216
Uses,pair_112,output_individuals_2,input
Uses,pair_112,output_sifting_2,input
Uses,pair_112,output_population_6,input
Uses,pair_112,output_pair_112,output
Depends,pair_112,individuals_2
Depends,pair_112,sifting_2
Depends,pair_112,population_6
Task,pair_113,49.099,10672
Uses,pair_113,output_individuals_3,input
Uses,pair_113,output_sifting_3,input
Uses,pair_113,output_population_6,input
Uses,pair_113,output_pair_113,output
Depends,pair_113,individuals_3
Depends,pair_113,sifting_3
Depends,pair_113,population_6
Task,pair_114,40.683,10282
Uses,pair_114,output_individuals_4,input
Uses,pair_114,output_sifting_4,input
Uses,pair_114,output_population_6,input
Uses,pair_114,output_pair_114,output
Depends,pair_114,individuals_4
Depends,pair_114,sifting_4
Depends,pair_114,population_6
Task,pair_115,55.495,10454
Uses,pair_115,output_individuals_5,input
Uses,pair_115,output_sifting_5,input
Uses,pair_115,output_population_6,input
Uses,pair_115,output_pair_115,output
Depends,pair_115,individuals_5
Depends,pair_115,sifting_5
Depends,pair_115,population_6
Task,pair_116,67.731,10916
Uses,pair_116,output_individuals_6,input
Uses,pair_116,output_sifting_6,input
Uses,pair_116,output_population_6,input
Uses,pair_116,output_pair_116,output
Depends,pair_116,individuals_6
Depends,pair_116,sifting_6
Depends,pair_116,population_6
Task,pair_117,37.911,10516
Uses,pair_117,output_individuals_7,input
Uses,pair_117,output_sifting_7,input
Uses,pair_117,output_population_6,input
Uses,pair_117,output_pair_117,output
Depends,pair_117,individuals_7
Depends,pair_117,sifting_7
Depends,pair_117,population_6
Task,pair_118,35.749,10200
Uses,pair_118,output_individuals_8,input
Uses,pair_118,output_sifting_8,input
Uses,pair_118,output_population_6,input
Uses,pair_118,output_pair_118,output
Depends,pair_118,individuals_8
Depends,pair_118,sifting_8
Depends,pair_118,population_6
Task,pair_119,46.947,9999
Uses,pair_119,output_individuals_9,input
Uses,pair_119,output_sifting_9,input
Uses,pair_119,output_population_6,input
Uses,pair_119,output_pair_119,output
Depends,pair_119,individuals_9
Depends,pair_119,sifting_9
Depends,pair_119,population_6
Task,pair_120,38.957,10134
Uses,pair_120,output_individuals_10,input
Uses,pair_120,output_sifting_10,input
Uses,pair_120,output_population_6,input
Uses,pair_120,output_pair_120,output
Depends,pair_120,individuals_10
Depends,pair_120,sifting_10
Depends,pair_120,population_6
Task,pair_121,56.635,11258
Uses,pair_121,output_individuals_11,input
Uses,pair_121,output_sifting_11,input
Uses,pair_121,output_population_6,input
Uses,pair_121,output_pair_121,output
Depends,pair_121,individuals_11
Depends,pair_121,sifting_11
Depends,pair_121,population_6
Task,pair_122,40.931,10286
Uses,pair_122,output_individuals_12,input
Uses,pair_122,output_sifting_12,input
Uses,pair_122,output_population_6,input
Uses,pair_122,output_pair_122,output
Depends,pair_122,individuals_12
Depends,pair_122,sifting_12
Depends,pair_122,population_6
Task,pair_123,31.832,9877
Uses,pair_123,output_individuals_13,input
Uses,pair_123,output_sifting_13,input
Uses,pair_123,output_population_6,input
Uses,pair_123,output_pair_123,output
Depends,pair_123,individuals_13
Depends,pair_123,sifting_13
Depends,pair_123,population_6
Task,pair_124,32.797,10174
Uses,pair_124,output_individuals_14,input
Uses,pair_124,output_sifting_14,input
Uses,pair_124,output_population_6,input
Uses,pair_124,output_pair_124,output
Depends,pair_124,individuals_14
Depends,pair_124,sifting_14
Depends,pair_124,population_6
Task,pair_125,29.664,9974
Uses,pair_125,output_individuals_15,input
Uses,pair_125,output_sifting_15,input
Uses,pair_125,output_population_6,input
Uses,pair_125,output_pair_125,output
Depends,pair_125,individuals_15
Depends,pair_125,sifting_15
Depends,pair_125,population_6
Task,pair_126,40.751,9775
Uses,pair_126,output_individuals_16,input
Uses,pair_126,output_sifting_16,input
Uses,pair_126,output_population_6,input
Uses,pair_126,output_pair_126,output
Depends,pair_126,individuals_16
Depends,pair_126,sifting_16
Depends,pair_126,population_6
Task,pair_127,38.178,10718
Uses,pair_127,output_individuals_17,input
Uses,pair_127,output_sifting_17,input
Uses,pair_127,output_population_6,input
Uses,pair_127,output_pair_127,output
Depends,pair_127,individuals_17
Depends,pair_127,sifting_17
Depends,pair_127,population_6
Task,pair_128,23.091,9260
Uses,pair_128,output_individuals_18,input
Uses,pair_128,output_sifting_18,input
Uses,pair_128,output_population_6,input
Uses,pair_128,output_pair_128,output
Depends,pair_128,individuals_18
Depends,pair_128,sifting_18
Depends,pair_128,population_6
Task,pair_129,39.347,11104
Uses,pair_129,output_individuals_19,input
Uses,pair_129,output_sifting_19,input
Uses,pair_129,output_population_6,input
Uses,pair_129,output_pair_129,output
Depends,pair_129,individuals_19
Depends,pair_129,sifting_19
Depends,pair_129,population_6
Task,pair_130,24.55,9465
Uses,pair_130,output_individuals_20,input
Uses,pair_130,output_sifting_20,input
Uses,pair_130,output_population_6,input
Uses,pair_130,output_pair_130,output
Depends,pair_130,individuals_20
Depends,pair_130,sifting_20
Depends,pair_130,population_6
Task,pair_131,19.115,9385
Uses,pair_131,output_individuals_21,input
Uses,pair_131,output_sifting_21,input
Uses,pair_131,output_population_6,input
Uses,pair_131,output_pair_131,output
Depends,pair_131,individuals_21
Depends,pair_131,sifting_21
Depends,pair_131,population_6
Task,pair_132,21.393,9642
Uses,pair_132,output_individuals_22,input
Uses,pair_132,output_sifting_22,input
Uses,pair_132,output_population_6,input
Uses,pair_132,output_pair_132,output
Depends,pair_132,individuals_22
Depends,pair_132,sifting_22
Depends,pair_132,population_6
Task,pair_133,12.355,8665
Uses,pair_133,output_individuals_1,input
Uses,pair_133,output_sifting_1,input
Uses,pair_133,output_population_7,input
Uses,pair_133,output_pair_133,output
Depends,pair_133,individuals_1
Depends,pair_133,sifting_1
Depends,pair_133,population_7
Task,pair_134,15.146,8263
Uses,pair_134,output_individuals_2,input
Uses,pair_134,output_sifting_2,input
Uses,pair_134,output_population_7,input
Uses,pair_134,output_pair_134,output
Depends,pair_134,individuals_2
Depends,pair_134,sifting_2
Depends,pair_134,population_7
Task,pair_135,8.515,7542
Uses,pair_135,output_individuals_3,input
Uses,pair_135,output_sifting_3,input
Uses,pair_135,output_population_7,input
Uses,pair_135,output_pair_135,output
Depends,pair_135,individuals_3
Depends,pair_135,sifting_3
